"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/26/2018","AQS","180970078","4","29","ug/m3 SC","27","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/27/2018","AQS","180970078","4","16","ug/m3 SC","15","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/28/2018","AQS","180970078","4","20","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/29/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/30/2018","AQS","180970078","4","16","ug/m3 SC","15","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/31/2018","AQS","180970078","4","11","ug/m3 SC","10","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/01/2018","AQS","180970078","4","23","ug/m3 SC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/02/2018","AQS","180970078","4","33","ug/m3 SC","31","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/03/2018","AQS","180970078","4","32","ug/m3 SC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/04/2018","AQS","180970078","4","37","ug/m3 SC","34","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/05/2018","AQS","180970078","4","32","ug/m3 SC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/06/2018","AQS","180970078","4","27","ug/m3 SC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/07/2018","AQS","180970078","4","15","ug/m3 SC","14","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/08/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/09/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/10/2018","AQS","180970078","4","27","ug/m3 SC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/11/2018","AQS","180970078","4","24","ug/m3 SC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/12/2018","AQS","180970078","4","26","ug/m3 SC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/13/2018","AQS","180970078","4","31","ug/m3 SC","29","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/14/2018","AQS","180970078","4","40","ug/m3 SC","37","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/15/2018","AQS","180970078","4","36","ug/m3 SC","33","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/16/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/17/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/18/2018","AQS","180970078","4","18","ug/m3 SC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/19/2018","AQS","180970078","4","25","ug/m3 SC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/20/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/21/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/22/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/23/2018","AQS","180970078","4","31","ug/m3 SC","29","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/24/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/25/2018","AQS","180970078","4","24","ug/m3 SC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/26/2018","AQS","180970078","4","33","ug/m3 SC","31","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/27/2018","AQS","180970078","4","30","ug/m3 SC","28","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/28/2018","AQS","180970078","4","25","ug/m3 SC","23","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/29/2018","AQS","180970078","4","16","ug/m3 SC","15","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/30/2018","AQS","180970078","4","12","ug/m3 SC","11","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"08/31/2018","AQS","180970078","4","24","ug/m3 SC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/01/2018","AQS","180970078","4","15","ug/m3 SC","14","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/02/2018","AQS","180970078","4","16","ug/m3 SC","15","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/03/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/04/2018","AQS","180970078","4","29","ug/m3 SC","27","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/05/2018","AQS","180970078","4","29","ug/m3 SC","27","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/06/2018","AQS","180970078","4","28","ug/m3 SC","26","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/07/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/08/2018","AQS","180970078","4","7","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/09/2018","AQS","180970078","4","3","ug/m3 SC","3","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/10/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/11/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/12/2018","AQS","180970078","4","20","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/13/2018","AQS","180970078","4","27","ug/m3 SC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/14/2018","AQS","180970078","4","23","ug/m3 SC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/15/2018","AQS","180970078","4","23","ug/m3 SC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/16/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/17/2018","AQS","180970078","4","28","ug/m3 SC","26","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/18/2018","AQS","180970078","4","36","ug/m3 SC","33","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/19/2018","AQS","180970078","4","32","ug/m3 SC","30","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/20/2018","AQS","180970078","4","39","ug/m3 SC","36","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/21/2018","AQS","180970078","4","27","ug/m3 SC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/22/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/23/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/24/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/25/2018","AQS","180970078","4","11","ug/m3 SC","10","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/26/2018","AQS","180970078","4","11","ug/m3 SC","10","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/27/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/28/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/29/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"09/30/2018","AQS","180970078","4","26","ug/m3 SC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/01/2018","AQS","180970078","4","28","ug/m3 SC","26","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/02/2018","AQS","180970078","4","23","ug/m3 SC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/03/2018","AQS","180970078","4","24","ug/m3 SC","22","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/04/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/05/2018","AQS","180970078","4","19","ug/m3 SC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/06/2018","AQS","180970078","4","23","ug/m3 SC","21","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/07/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/08/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/13/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/14/2018","AQS","180970078","4","9","ug/m3 SC","8","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/15/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/16/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/17/2018","AQS","180970078","4","18","ug/m3 SC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/18/2018","AQS","180970078","4","26","ug/m3 SC","24","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/19/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/20/2018","AQS","180970078","4","18","ug/m3 SC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/21/2018","AQS","180970078","4","8","ug/m3 SC","7","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/22/2018","AQS","180970078","4","27","ug/m3 SC","25","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/23/2018","AQS","180970078","4","18","ug/m3 SC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/24/2018","AQS","180970078","4","12","ug/m3 SC","11","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/25/2018","AQS","180970078","4","22","ug/m3 SC","20","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/26/2018","AQS","180970078","4","9","ug/m3 SC","8","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/27/2018","AQS","180970078","4","12","ug/m3 SC","11","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/28/2018","AQS","180970078","4","14","ug/m3 SC","13","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/29/2018","AQS","180970078","4","19","ug/m3 SC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/30/2018","AQS","180970078","4","21","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"10/31/2018","AQS","180970078","4","11","ug/m3 SC","10","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/01/2018","AQS","180970078","4","0","ug/m3 SC","0","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/02/2018","AQS","180970078","4","6","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/03/2018","AQS","180970078","4","19","ug/m3 SC","18","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/04/2018","AQS","180970078","4","10","ug/m3 SC","9","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/05/2018","AQS","180970078","4","7","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/06/2018","AQS","180970078","4","3","ug/m3 SC","3","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/07/2018","AQS","180970078","4","6","ug/m3 SC","6","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/08/2018","AQS","180970078","4","9","ug/m3 SC","8","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/09/2018","AQS","180970078","4","10","ug/m3 SC","9","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/10/2018","AQS","180970078","4","18","ug/m3 SC","17","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/11/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/12/2018","AQS","180970078","4","20","ug/m3 SC","19","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/13/2018","AQS","180970078","4","13","ug/m3 SC","12","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"11/14/2018","AQS","180970078","4","17","ug/m3 SC","16","Indpls- Washington Park/  in parking lot next to police station","1","100.0000","81102","PM10 Total 0-10um STP","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
