"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/26/2015","AQS","180970078","1","15.8","ppb","21","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/27/2015","AQS","180970078","1","4.7","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/28/2015","AQS","180970078","1","9.1","ppb","13","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/29/2015","AQS","180970078","1","2.4","ppb","3","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/30/2015","AQS","180970078","1","1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"01/31/2015","AQS","180970078","1","16.2","ppb","23","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/01/2015","AQS","180970078","1","4.8","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/02/2015","AQS","180970078","1","1.4","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/03/2015","AQS","180970078","1","29.6","ppb","41","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/04/2015","AQS","180970078","1","36.7","ppb","51","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/05/2015","AQS","180970078","1","27.5","ppb","39","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/06/2015","AQS","180970078","1","15.1","ppb","21","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/07/2015","AQS","180970078","1","5.1","ppb","7","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/08/2015","AQS","180970078","1","3.5","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/09/2015","AQS","180970078","1","1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/10/2015","AQS","180970078","1","0.8","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/11/2015","AQS","180970078","1","23.9","ppb","33","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/12/2015","AQS","180970078","1","1.1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/13/2015","AQS","180970078","1","32.5","ppb","46","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/14/2015","AQS","180970078","1","3","ppb","4","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/15/2015","AQS","180970078","1","1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/16/2015","AQS","180970078","1","2.8","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/17/2015","AQS","180970078","1","6.3","ppb","9","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/18/2015","AQS","180970078","1","0.8","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/19/2015","AQS","180970078","1","1.8","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/20/2015","AQS","180970078","1","4.1","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/21/2015","AQS","180970078","1","8.3","ppb","11","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/22/2015","AQS","180970078","1","2.2","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/23/2015","AQS","180970078","1","4.2","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/24/2015","AQS","180970078","1","54.4","ppb","74","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/25/2015","AQS","180970078","1","2.4","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/26/2015","AQS","180970078","1","3","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/27/2015","AQS","180970078","1","2.2","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"02/28/2015","AQS","180970078","1","2.3","ppb","3","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/01/2015","AQS","180970078","1","4.4","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/02/2015","AQS","180970078","1","3.3","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/03/2015","AQS","180970078","1","4.4","ppb","6","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/05/2015","AQS","180970078","1","1.3","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/06/2015","AQS","180970078","1","79.7","ppb","102","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/07/2015","AQS","180970078","1","66.6","ppb","89","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/08/2015","AQS","180970078","1","10.4","ppb","14","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/09/2015","AQS","180970078","1","23.5","ppb","33","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/10/2015","AQS","180970078","1","0.9","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/11/2015","AQS","180970078","1","3.7","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/12/2015","AQS","180970078","1","1.2","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/13/2015","AQS","180970078","1","2.1","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/14/2015","AQS","180970078","1","1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/15/2015","AQS","180970078","1","24.8","ppb","34","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/16/2015","AQS","180970078","1","32.1","ppb","46","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/17/2015","AQS","180970078","1","0.9","ppb","0","Indpls- Washington Park/  in parking lot next to police station","23","96.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/18/2015","AQS","180970078","1","0.7","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/19/2015","AQS","180970078","1","1.1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/20/2015","AQS","180970078","1","1.5","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/21/2015","AQS","180970078","1","2.6","ppb","3","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/22/2015","AQS","180970078","1","0.7","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/23/2015","AQS","180970078","1","0.5","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/24/2015","AQS","180970078","1","1.5","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/25/2015","AQS","180970078","1","3.8","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/26/2015","AQS","180970078","1","0.3","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/27/2015","AQS","180970078","1","0.5","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/28/2015","AQS","180970078","1","0.6","ppb","0","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/29/2015","AQS","180970078","1","12.9","ppb","17","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/30/2015","AQS","180970078","1","10.2","ppb","14","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"03/31/2015","AQS","180970078","1","32.5","ppb","46","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/01/2015","AQS","180970078","1","3","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/02/2015","AQS","180970078","1","21.9","ppb","30","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/03/2015","AQS","180970078","1","0.5","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/04/2015","AQS","180970078","1","6.2","ppb","9","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/05/2015","AQS","180970078","1","23.7","ppb","33","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/06/2015","AQS","180970078","1","18.2","ppb","26","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/07/2015","AQS","180970078","1","3.2","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/08/2015","AQS","180970078","1","0.8","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/09/2015","AQS","180970078","1","15.7","ppb","21","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/10/2015","AQS","180970078","1","2.1","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/11/2015","AQS","180970078","1","1.4","ppb","1","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/12/2015","AQS","180970078","1","5.4","ppb","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/13/2015","AQS","180970078","1","7.8","ppb","10","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/14/2015","AQS","180970078","1","0.6","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/15/2015","AQS","180970078","1","1.1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/16/2015","AQS","180970078","1","12.5","ppb","17","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/17/2015","AQS","180970078","1","1.4","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/18/2015","AQS","180970078","1","1.2","ppb","1","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/19/2015","AQS","180970078","1","2.6","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/20/2015","AQS","180970078","1","4.2","ppb","6","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/21/2015","AQS","180970078","1","1.4","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/22/2015","AQS","180970078","1","0.5","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/23/2015","AQS","180970078","1","1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/24/2015","AQS","180970078","1","38.5","ppb","54","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/25/2015","AQS","180970078","1","0.9","ppb","0","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/26/2015","AQS","180970078","1","2.3","ppb","3","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/27/2015","AQS","180970078","1","0.8","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/28/2015","AQS","180970078","1","0.5","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/29/2015","AQS","180970078","1","0.7","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"04/30/2015","AQS","180970078","1","1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/01/2015","AQS","180970078","1","1.3","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/02/2015","AQS","180970078","1","11.1","ppb","16","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/03/2015","AQS","180970078","1","45.1","ppb","62","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/04/2015","AQS","180970078","1","30.9","ppb","43","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/05/2015","AQS","180970078","1","11.2","ppb","16","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/06/2015","AQS","180970078","1","25.7","ppb","36","Indpls- Washington Park/  in parking lot next to police station","18","75.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/07/2015","AQS","180970078","1","9.6","ppb","13","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/08/2015","AQS","180970078","1","28.9","ppb","40","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/09/2015","AQS","180970078","1","19.8","ppb","27","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/10/2015","AQS","180970078","1","5.5","ppb","7","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/11/2015","AQS","180970078","1","8.9","ppb","11","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/12/2015","AQS","180970078","1","1.6","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/13/2015","AQS","180970078","1","1.3","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/14/2015","AQS","180970078","1","3","ppb","4","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/15/2015","AQS","180970078","1","13.2","ppb","19","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/16/2015","AQS","180970078","1","12","ppb","17","Indpls- Washington Park/  in parking lot next to police station","22","92.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/17/2015","AQS","180970078","1","1.3","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/18/2015","AQS","180970078","1","8.8","ppb","11","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/19/2015","AQS","180970078","1","1.1","ppb","1","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/20/2015","AQS","180970078","1","0.4","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/21/2015","AQS","180970078","1","0.7","ppb","0","Indpls- Washington Park/  in parking lot next to police station","24","100.0000","42401","Sulfur dioxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
