"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/10/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/11/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/12/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/13/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/14/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/15/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/16/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/17/2015","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/18/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/19/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/20/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/21/2015","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/22/2015","AQS","180970087","1","0.7","ppm","8","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/23/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/24/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/25/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/26/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/27/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"02/28/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/01/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/02/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/03/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/04/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/05/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/06/2015","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/07/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/08/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/09/2015","AQS","180970087","1","0.8","ppm","9","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/10/2015","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/11/2015","AQS","180970087","1","0.5","ppm","6","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/12/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/13/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/14/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/15/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/16/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/17/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/18/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/19/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/20/2015","AQS","180970087","1","0.4","ppm","5","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/21/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/22/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/23/2015","AQS","180970087","1","0.2","ppm","2","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"03/24/2015","AQS","180970087","1","0.3","ppm","3","Indpls.- I 70","24","100.0000","42101","Carbon monoxide","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
