"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/07/2019","AQS","180970057","1","0.055","ppm","51","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/08/2019","AQS","180970057","1","0.05","ppm","46","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/09/2019","AQS","180970057","1","0.028","ppm","26","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/10/2019","AQS","180970057","1","0.041","ppm","38","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/11/2019","AQS","180970057","1","0.056","ppm","54","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/12/2019","AQS","180970057","1","0.05","ppm","46","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/13/2019","AQS","180970057","1","0.035","ppm","32","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/14/2019","AQS","180970057","1","0.05","ppm","46","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/15/2019","AQS","180970057","1","0.034","ppm","31","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/16/2019","AQS","180970057","1","0.041","ppm","38","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/17/2019","AQS","180970057","1","0.024","ppm","22","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/18/2019","AQS","180970057","1","0.045","ppm","42","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/19/2019","AQS","180970057","1","0.039","ppm","36","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/20/2019","AQS","180970057","1","0.038","ppm","35","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/21/2019","AQS","180970057","1","0.039","ppm","36","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/22/2019","AQS","180970057","1","0.04","ppm","37","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/23/2019","AQS","180970057","1","0.035","ppm","32","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/24/2019","AQS","180970057","1","0.039","ppm","36","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/25/2019","AQS","180970057","1","0.049","ppm","45","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/26/2019","AQS","180970057","1","0.047","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/27/2019","AQS","180970057","1","0.056","ppm","54","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/28/2019","AQS","180970057","1","0.051","ppm","47","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/29/2019","AQS","180970057","1","0.052","ppm","48","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"06/30/2019","AQS","180970057","1","0.055","ppm","51","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/01/2019","AQS","180970057","1","0.049","ppm","45","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/02/2019","AQS","180970057","1","0.048","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/03/2019","AQS","180970057","1","0.039","ppm","36","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/04/2019","AQS","180970057","1","0.048","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/05/2019","AQS","180970057","1","0.042","ppm","39","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/06/2019","AQS","180970057","1","0.041","ppm","38","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/07/2019","AQS","180970057","1","0.046","ppm","43","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/08/2019","AQS","180970057","1","0.053","ppm","49","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/09/2019","AQS","180970057","1","0.056","ppm","54","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/10/2019","AQS","180970057","1","0.048","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/11/2019","AQS","180970057","1","0.049","ppm","45","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/12/2019","AQS","180970057","1","0.048","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/13/2019","AQS","180970057","1","0.059","ppm","64","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/14/2019","AQS","180970057","1","0.064","ppm","80","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/15/2019","AQS","180970057","1","0.036","ppm","33","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/16/2019","AQS","180970057","1","0.022","ppm","20","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/17/2019","AQS","180970057","1","0.037","ppm","34","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/18/2019","AQS","180970057","1","0.04","ppm","37","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/19/2019","AQS","180970057","1","0.031","ppm","29","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/20/2019","AQS","180970057","1","0.033","ppm","31","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/21/2019","AQS","180970057","1","0.03","ppm","28","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/22/2019","AQS","180970057","1","0.028","ppm","26","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/23/2019","AQS","180970057","1","0.04","ppm","37","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/24/2019","AQS","180970057","1","0.039","ppm","36","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/25/2019","AQS","180970057","1","0.053","ppm","49","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/26/2019","AQS","180970057","1","0.048","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/27/2019","AQS","180970057","1","0.054","ppm","50","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/28/2019","AQS","180970057","1","0.044","ppm","41","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/29/2019","AQS","180970057","1","0.039","ppm","36","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/30/2019","AQS","180970057","1","0.045","ppm","42","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"07/31/2019","AQS","180970057","1","0.045","ppm","42","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/01/2019","AQS","180970057","1","0.065","ppm","84","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/02/2019","AQS","180970057","1","0.06","ppm","67","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/03/2019","AQS","180970057","1","0.065","ppm","84","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/04/2019","AQS","180970057","1","0.067","ppm","90","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/05/2019","AQS","180970057","1","0.059","ppm","64","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/06/2019","AQS","180970057","1","0.055","ppm","51","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/07/2019","AQS","180970057","1","0.047","ppm","44","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/08/2019","AQS","180970057","1","0.043","ppm","40","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/09/2019","AQS","180970057","1","0.054","ppm","50","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/10/2019","AQS","180970057","1","0.058","ppm","61","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/11/2019","AQS","180970057","1","0.054","ppm","50","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/12/2019","AQS","180970057","1","0.042","ppm","39","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/13/2019","AQS","180970057","1","0.038","ppm","35","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/14/2019","AQS","180970057","1","0.042","ppm","39","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/15/2019","AQS","180970057","1","0.041","ppm","38","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/16/2019","AQS","180970057","1","0.041","ppm","38","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/17/2019","AQS","180970057","1","0.036","ppm","33","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/18/2019","AQS","180970057","1","0.04","ppm","37","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/19/2019","AQS","180970057","1","0.046","ppm","43","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/22/2019","AQS","180970057","1","0.032","ppm","30","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/23/2019","AQS","180970057","1","0.036","ppm","33","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/24/2019","AQS","180970057","1","0.034","ppm","31","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/25/2019","AQS","180970057","1","0.041","ppm","38","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/26/2019","AQS","180970057","1","0.017","ppm","16","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
"08/27/2019","AQS","180970057","1","0.032","ppm","30","Indpls- Harding St.","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7490270009277","-86.186269"
