"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/01/2017","AQS","180970081","3","4.7","ug/m3 LC","20","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/02/2017","AQS","180970081","3","11.4","ug/m3 LC","48","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/03/2017","AQS","180970081","3","7.4","ug/m3 LC","31","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/04/2017","AQS","180970081","3","6.3","ug/m3 LC","26","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/05/2017","AQS","180970081","3","4.5","ug/m3 LC","19","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/06/2017","AQS","180970081","3","2.6","ug/m3 LC","11","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/07/2017","AQS","180970081","3","2.3","ug/m3 LC","10","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/08/2017","AQS","180970081","3","7.6","ug/m3 LC","32","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/09/2017","AQS","180970081","3","8","ug/m3 LC","33","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/10/2017","AQS","180970081","3","9.9","ug/m3 LC","41","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/11/2017","AQS","180970081","3","9.2","ug/m3 LC","38","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/12/2017","AQS","180970081","3","6.5","ug/m3 LC","27","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/13/2017","AQS","180970081","3","10.1","ug/m3 LC","42","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/14/2017","AQS","180970081","3","15.8","ug/m3 LC","59","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/15/2017","AQS","180970081","3","13.1","ug/m3 LC","53","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/16/2017","AQS","180970081","3","8.3","ug/m3 LC","35","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/17/2017","AQS","180970081","3","6.7","ug/m3 LC","28","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/18/2017","AQS","180970081","3","7.9","ug/m3 LC","33","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/19/2017","AQS","180970081","3","12","ug/m3 LC","50","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/20/2017","AQS","180970081","3","10.1","ug/m3 LC","42","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/21/2017","AQS","180970081","3","2.6","ug/m3 LC","11","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/22/2017","AQS","180970081","3","3.5","ug/m3 LC","15","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/23/2017","AQS","180970081","3","4.3","ug/m3 LC","18","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/24/2017","AQS","180970081","3","5.7","ug/m3 LC","24","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/25/2017","AQS","180970081","3","9.1","ug/m3 LC","38","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/26/2017","AQS","180970081","3","8.6","ug/m3 LC","36","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/27/2017","AQS","180970081","3","4.1","ug/m3 LC","17","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/28/2017","AQS","180970081","3","11.3","ug/m3 LC","47","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/29/2017","AQS","180970081","3","6.9","ug/m3 LC","29","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"04/30/2017","AQS","180970081","3","6.1","ug/m3 LC","25","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/01/2017","AQS","180970081","3","3.5","ug/m3 LC","15","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/02/2017","AQS","180970081","3","2.8","ug/m3 LC","12","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/03/2017","AQS","180970081","3","5.1","ug/m3 LC","21","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/04/2017","AQS","180970081","3","3.1","ug/m3 LC","13","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/05/2017","AQS","180970081","3","2.6","ug/m3 LC","11","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/06/2017","AQS","180970081","3","4.1","ug/m3 LC","17","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/07/2017","AQS","180970081","3","4.7","ug/m3 LC","20","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/08/2017","AQS","180970081","3","7.1","ug/m3 LC","30","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/09/2017","AQS","180970081","3","13.9","ug/m3 LC","55","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/10/2017","AQS","180970081","3","21","ug/m3 LC","70","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/11/2017","AQS","180970081","3","7.7","ug/m3 LC","32","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/12/2017","AQS","180970081","3","5.2","ug/m3 LC","22","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/13/2017","AQS","180970081","3","9.8","ug/m3 LC","41","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/14/2017","AQS","180970081","3","12.9","ug/m3 LC","53","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/15/2017","AQS","180970081","3","14.6","ug/m3 LC","56","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/16/2017","AQS","180970081","3","15","ug/m3 LC","57","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/17/2017","AQS","180970081","3","9.4","ug/m3 LC","39","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/18/2017","AQS","180970081","3","10.5","ug/m3 LC","44","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/19/2017","AQS","180970081","3","12.5","ug/m3 LC","52","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/20/2017","AQS","180970081","3","11.7","ug/m3 LC","49","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/21/2017","AQS","180970081","3","3.9","ug/m3 LC","16","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/22/2017","AQS","180970081","3","4.4","ug/m3 LC","18","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/23/2017","AQS","180970081","3","7.9","ug/m3 LC","33","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/24/2017","AQS","180970081","3","15.3","ug/m3 LC","58","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/25/2017","AQS","180970081","3","11.6","ug/m3 LC","48","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/26/2017","AQS","180970081","3","13.2","ug/m3 LC","53","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/27/2017","AQS","180970081","3","9.9","ug/m3 LC","41","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/28/2017","AQS","180970081","3","11","ug/m3 LC","46","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/29/2017","AQS","180970081","3","5.4","ug/m3 LC","23","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/30/2017","AQS","180970081","3","7.4","ug/m3 LC","31","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"05/31/2017","AQS","180970081","3","7.9","ug/m3 LC","33","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/01/2017","AQS","180970081","3","8.7","ug/m3 LC","36","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/02/2017","AQS","180970081","3","13.7","ug/m3 LC","54","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/03/2017","AQS","180970081","3","21","ug/m3 LC","70","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/04/2017","AQS","180970081","3","16.6","ug/m3 LC","60","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/05/2017","AQS","180970081","3","8.7","ug/m3 LC","36","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/06/2017","AQS","180970081","3","5.4","ug/m3 LC","23","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/07/2017","AQS","180970081","3","3.2","ug/m3 LC","13","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/08/2017","AQS","180970081","3","5.8","ug/m3 LC","24","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/09/2017","AQS","180970081","3","10.6","ug/m3 LC","44","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/10/2017","AQS","180970081","3","11.9","ug/m3 LC","50","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/11/2017","AQS","180970081","3","13.3","ug/m3 LC","54","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/12/2017","AQS","180970081","3","10.8","ug/m3 LC","45","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/13/2017","AQS","180970081","3","8.6","ug/m3 LC","36","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/14/2017","AQS","180970081","3","6.3","ug/m3 LC","26","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/15/2017","AQS","180970081","3","5.3","ug/m3 LC","22","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/16/2017","AQS","180970081","3","9.4","ug/m3 LC","39","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/17/2017","AQS","180970081","3","12.5","ug/m3 LC","52","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/18/2017","AQS","180970081","3","6","ug/m3 LC","25","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/19/2017","AQS","180970081","3","4.4","ug/m3 LC","18","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/20/2017","AQS","180970081","3","4.7","ug/m3 LC","20","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/21/2017","AQS","180970081","3","6.3","ug/m3 LC","26","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/22/2017","AQS","180970081","3","8.8","ug/m3 LC","37","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/23/2017","AQS","180970081","3","5.2","ug/m3 LC","22","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/24/2017","AQS","180970081","3","5.5","ug/m3 LC","23","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/25/2017","AQS","180970081","3","3.8","ug/m3 LC","16","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/26/2017","AQS","180970081","3","3.2","ug/m3 LC","13","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/27/2017","AQS","180970081","3","5","ug/m3 LC","21","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/28/2017","AQS","180970081","3","9.5","ug/m3 LC","40","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/29/2017","AQS","180970081","3","11.2","ug/m3 LC","47","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"06/30/2017","AQS","180970081","3","6.9","ug/m3 LC","29","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/01/2017","AQS","180970081","3","9","ug/m3 LC","38","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/02/2017","AQS","180970081","3","15.8","ug/m3 LC","59","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/03/2017","AQS","180970081","3","14.5","ug/m3 LC","56","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/04/2017","AQS","180970081","3","43.9","ug/m3 LC","122","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/05/2017","AQS","180970081","3","20.7","ug/m3 LC","69","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/06/2017","AQS","180970081","3","11.2","ug/m3 LC","47","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/07/2017","AQS","180970081","3","8.7","ug/m3 LC","36","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/08/2017","AQS","180970081","3","5.7","ug/m3 LC","24","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/09/2017","AQS","180970081","3","9","ug/m3 LC","38","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/10/2017","AQS","180970081","3","9.9","ug/m3 LC","41","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/11/2017","AQS","180970081","3","10","ug/m3 LC","42","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/12/2017","AQS","180970081","3","10.9","ug/m3 LC","45","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
"07/13/2017","AQS","180970081","3","10.1","ug/m3 LC","42","Indpls- W. 18th St./ Ernie Pyle School 90","1","100.0000","88101","PM2.5 - Local Conditions","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.7889030009279","-86.214628"
